,price,bed,bath,acre_lot,zip_code,house_size,major_city,county,radius_in_miles,zipcode,population_estimate_2019,population_change_2019,population_births_2019,population_deaths_2019,population_net_international_migration_2019,population_net_domestic_migration_2019,population_net_migration_2019,unemployment_civilian_labor_force_2020,unemployment_employed_2020,unemployment_unemployed_2020,unemployment_unemployment_rate_2020,unemployment_median_household_income_2019,education_percent_of_adults_with_less_than_a_high_school_diploma_2015-19,education_percent_of_adults_with_a_high_school_diploma_only_2015-19,education_percent_of_adults_completing_some_college_or_associate's_degree_2015-19,education_percent_of_adults_with_a_bachelor's_degree_or_higher_2015-19,population_by_age_total_Under_5_2019,population_by_age_total_5_13_2019,population_by_age_total_14_17_2019,population_by_age_total_18_24_2019,population_by_age_total_16_over_2019,population_by_age_total_18_over_2019,population_by_age_total_15_44_2019,population_by_age_total_25_44_2019,population_by_age_total_45_64_2019,population_by_age_total_65_over_2019,county_name,crime_rate_per_100000,CPOPARST,AG_ARRST,AG_OFF,COVIND,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,lot_flag
722,339900,4.0,2.0,0.6,12090.0,4062.0,Hoosick Falls,Rensselaer County,6.0,12090.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
447,349900,3.0,3.0,19.1,12168.0,2864.0,Stephentown,Rensselaer County,6.0,12168.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
1075,123000,3.0,1.0,1.45,12168.0,1386.0,Stephentown,Rensselaer County,6.0,12168.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
711,410000,3.0,3.0,2.16,12018.0,2159.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
709,64900,3.0,1.0,3.5,12018.0,1226.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
703,795000,2.0,2.0,67.17,12123.0,1800.0,Nassau,Rensselaer County,6.0,12123.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
632,274900,6.0,2.0,1.06,12168.0,2966.0,Stephentown,Rensselaer County,6.0,12168.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
634,108000,3.0,2.0,43.25,12090.0,2085.0,Hoosick Falls,Rensselaer County,6.0,12090.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
481,349900,3.0,2.0,1.25,12196.0,2000.0,West Sand Lake,Rensselaer County,3.0,12196.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
686,164900,3.0,2.0,0.77,12090.0,1456.0,Hoosick Falls,Rensselaer County,6.0,12090.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
454,549000,4.0,3.0,2.1,12018.0,5127.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
679,125000,3.0,2.0,1.58,12169.0,2085.0,Stephentown,Rensselaer County,3.0,12169.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
1187,250000,3.0,2.0,127.49,12062.0,2085.0,East Nassau,Rensselaer County,6.0,12062.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
427,59900,3.0,2.0,10.96,12082.0,2085.0,Grafton,Rensselaer County,6.0,12082.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
581,279900,3.0,3.0,0.37,12018.0,2073.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
1284,169500,3.0,2.0,1.7,12062.0,1160.0,East Nassau,Rensselaer County,6.0,12062.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
547,469900,4.0,3.0,2.01,12018.0,3984.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
503,129000,3.0,1.0,0.14,12090.0,2926.0,Hoosick Falls,Rensselaer County,6.0,12090.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
551,478900,4.0,3.0,4.01,12018.0,2321.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
499,548000,3.0,2.0,2.9,12062.0,2780.0,East Nassau,Rensselaer County,6.0,12062.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
832,585000,4.0,4.0,10.0,12153.0,2104.0,Sand Lake,Rensselaer County,5.0,12153.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
822,236000,4.0,2.0,0.99,12062.0,1767.0,East Nassau,Rensselaer County,6.0,12062.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
404,425000,3.0,2.0,94.26,12018.0,2085.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
405,149900,3.0,2.0,0.23,12018.0,2694.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
407,239900,4.0,2.0,2.03,12168.0,3050.0,Stephentown,Rensselaer County,6.0,12168.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
820,153000,2.0,3.0,0.06,12123.0,2085.0,Nassau,Rensselaer County,6.0,12123.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
1287,185000,2.0,1.0,1.16,12123.0,1556.0,Nassau,Rensselaer County,6.0,12123.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
507,39900,3.0,2.0,2.88,12180.0,2085.0,Troy,Rensselaer County,9.0,12180.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
826,425000,4.0,3.0,1.53,12018.0,3136.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
510,514900,4.0,3.0,20.81,12090.0,3900.0,Hoosick Falls,Rensselaer County,6.0,12090.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
527,220000,3.0,2.0,1.57,12123.0,1831.0,Nassau,Rensselaer County,6.0,12123.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
532,125000,3.0,2.0,5.5,12180.0,2085.0,Troy,Rensselaer County,9.0,12180.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
395,424000,3.0,2.0,48.96,12168.0,1585.0,Stephentown,Rensselaer County,6.0,12168.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
828,375000,2.0,2.0,11.28,12123.0,1858.0,Nassau,Rensselaer County,6.0,12123.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
396,325000,6.0,3.0,10.0,12123.0,3973.0,Nassau,Rensselaer County,6.0,12123.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
824,150000,3.0,1.0,0.34,12123.0,832.0,Nassau,Rensselaer County,6.0,12123.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
535,589900,3.0,2.0,0.33,12018.0,1271.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
543,398715,3.0,2.0,0.25,12018.0,1602.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
790,159900,3.0,2.0,0.17,12033.0,2548.0,Castleton On Hudson,Rensselaer County,6.0,12033.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
789,139700,3.0,1.0,0.51,12140.0,1307.0,Poestenkill,Rensselaer County,3.0,12140.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
421,175000,3.0,1.0,60.0,12022.0,1176.0,Berlin,Rensselaer County,5.0,12022.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
788,419900,3.0,2.0,0.25,12018.0,1602.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
787,429900,3.0,3.0,0.22,12018.0,1965.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
785,185000,3.0,1.0,1.0,12018.0,1350.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
782,64000,3.0,2.0,8.0,12022.0,2085.0,Berlin,Rensselaer County,5.0,12022.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
781,230000,3.0,2.0,0.35,12052.0,1216.0,Cropseyville,Rensselaer County,5.0,12052.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
575,189000,3.0,1.0,0.59,12062.0,1360.0,East Nassau,Rensselaer County,6.0,12062.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
577,45000,3.0,2.0,3.3,12033.0,2085.0,Castleton On Hudson,Rensselaer County,6.0,12033.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
1244,105000,5.0,3.0,1.14,12168.0,3092.0,Stephentown,Rensselaer County,6.0,12168.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
578,80000,4.0,3.0,1.0,12018.0,2367.0,Averill Park,Rensselaer County,8.0,12018.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
424,150000,2.0,2.0,0.45,12180.0,1550.0,Troy,Rensselaer County,9.0,12180.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
425,42000,3.0,2.0,7.71,12168.0,2085.0,Stephentown,Rensselaer County,6.0,12168.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,True
579,234800,4.0,1.0,1.24,12140.0,1232.0,Poestenkill,Rensselaer County,3.0,12140.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
780,285000,2.0,2.0,2.01,12140.0,2308.0,Poestenkill,Rensselaer County,3.0,12140.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Rensselaer County,278.8929326,160255.0,17.0,9.0,99.9394,9.0,29.0,130.0,278.0,964.0,3032.0,135.0,9.0,159918.0,False
